"lats","longs"
49.31295,-122.90763
49.31298,-122.90757
49.31296,-122.9075
49.31295,-122.90737
49.31299,-122.90726
49.31302,-122.90719
49.31303,-122.90712
49.31306,-122.90705
49.31309,-122.90698
49.31311,-122.90693
49.31315,-122.90687
49.31319,-122.90682
49.31322,-122.90675
49.31325,-122.9067
49.31328,-122.90665
49.31332,-122.90658
49.31337,-122.90653
49.3134,-122.90647
49.31338,-122.90639
49.31339,-122.90632
49.31342,-122.90617
49.31347,-122.90605
49.31351,-122.90598
49.31355,-122.90592
49.31358,-122.90585
49.31361,-122.90578
49.31363,-122.90572
49.31366,-122.90567
49.3137,-122.90563
49.31374,-122.90556
49.31375,-122.90549
49.31375,-122.90541
49.31379,-122.9053
49.31381,-122.90522
49.31381,-122.90515
49.31381,-122.90506
49.31381,-122.90499
49.31379,-122.90492
49.31377,-122.90484
49.31377,-122.90477
49.31379,-122.9047
49.31381,-122.90461
49.31384,-122.90455
49.31387,-122.90449
49.31391,-122.90442
49.31396,-122.90433
49.31399,-122.90425
49.31404,-122.9042
49.31407,-122.90414
49.3141,-122.90408
49.31414,-122.90403
49.31418,-122.90397
49.31419,-122.90389
49.31425,-122.90381
49.31429,-122.90375
49.31434,-122.90369
49.31438,-122.90364
49.31442,-122.90359
49.31446,-122.90355
49.31452,-122.90351
49.31456,-122.90347
49.31461,-122.90348
49.31466,-122.9035
49.31471,-122.90352
49.31474,-122.90358
49.31476,-122.90371
49.31479,-122.90377
49.31486,-122.90369
49.3149,-122.90364
49.31492,-122.90358
49.3149,-122.90351
49.31491,-122.90343
49.31494,-122.90329
49.31501,-122.90322
49.31509,-122.90314
49.31514,-122.90314
49.3152,-122.90312
49.31524,-122.90309
49.31533,-122.90303
49.3154,-122.90293
49.31546,-122.9029
49.3155,-122.90286
49.31553,-122.90281
49.31556,-122.90275
49.31561,-122.90272
49.31566,-122.90271
49.31571,-122.9027
49.31577,-122.90267
49.31582,-122.90263
49.31588,-122.90261
49.31594,-122.9026
49.31599,-122.90256
49.31602,-122.90249
49.31596,-122.90242
49.31593,-122.90237
49.31593,-122.9023
49.3159,-122.90209
49.31595,-122.90198
49.316,-122.90194
49.31604,-122.90188
49.3161,-122.90177
49.31615,-122.90175
49.3162,-122.90171
49.31625,-122.90171
49.31627,-122.90182
49.31627,-122.90175
49.31627,-122.90161
49.31633,-122.9015
49.31633,-122.9014
49.31636,-122.90135
49.31639,-122.90128
49.31641,-122.90121
49.31637,-122.90116
49.31636,-122.90109
49.31637,-122.90102
49.31634,-122.90095
49.31629,-122.90085
49.31628,-122.90077
49.31625,-122.90063
49.31623,-122.90057
49.31621,-122.9005
49.31619,-122.90044
49.31616,-122.90037
49.31619,-122.90028
49.31623,-122.90023
49.31621,-122.90016
49.31616,-122.90015
49.31613,-122.90009
49.31606,-122.89998
49.31604,-122.8999
49.31602,-122.89983
49.31601,-122.89974
49.316,-122.89966
49.316,-122.89958
49.31602,-122.89951
49.316,-122.89942
49.316,-122.89934
49.316,-122.89927
49.316,-122.89912
49.31602,-122.89906
49.31603,-122.89899
49.31604,-122.89891
49.31603,-122.89885
49.316,-122.89878
