"lats","longs"
49.3888,-123.07771
49.38881,-123.07765
49.38884,-123.07764
49.38887,-123.07766
49.3889,-123.0777
49.38902,-123.07787
49.38906,-123.07792
49.3891,-123.07797
49.38914,-123.07801
49.38917,-123.07804
49.38921,-123.07806
49.38923,-123.07811
49.38925,-123.07817
49.38927,-123.07822
49.38928,-123.07828
49.38928,-123.07834
49.38926,-123.0784
49.38924,-123.07845
49.38922,-123.0785
49.3892,-123.07856
49.38919,-123.07862
49.38921,-123.07867
49.38924,-123.07869
49.38927,-123.07873
49.3893,-123.07877
49.38932,-123.07882
49.38938,-123.07894
49.38939,-123.0789
49.38942,-123.07888
49.38946,-123.07887
49.38949,-123.07887
49.38953,-123.07886
49.38956,-123.07883
49.38959,-123.0788
49.3896,-123.07875
49.38962,-123.0787
49.38963,-123.07865
49.38965,-123.07858
49.38968,-123.07853
49.38972,-123.0785
49.38985,-123.07854
49.38994,-123.0785
49.38995,-123.07845
49.38998,-123.07841
49.39009,-123.07827
49.39014,-123.07822
49.39017,-123.07821
49.3902,-123.07821
49.3903,-123.07825
49.3903,-123.0783
49.39029,-123.07835
49.39028,-123.07839
49.39028,-123.07853
49.39031,-123.07854
49.3903,-123.07859
49.39029,-123.07863
49.3903,-123.07868
49.39032,-123.07872
49.39034,-123.07877
49.39032,-123.07883
49.39033,-123.07888
49.39035,-123.07894
49.39037,-123.07896
49.39041,-123.07898
49.39043,-123.07902
49.39044,-123.07907
49.39046,-123.07911
49.39046,-123.07917
49.39042,-123.07918
49.3904,-123.07922
49.39039,-123.07926
49.39038,-123.07933
49.39037,-123.07938
49.39036,-123.07944
49.39035,-123.07949
49.39034,-123.07955
49.39034,-123.07961
49.39041,-123.07972
49.39044,-123.07974
49.39047,-123.07974
49.39054,-123.07968
49.39053,-123.07973
49.39053,-123.07978
49.39052,-123.07983
49.39053,-123.07987
49.39053,-123.07992
49.39054,-123.07996
49.39053,-123.08001
49.39052,-123.08007
49.3905,-123.08011
49.39048,-123.08014
49.39046,-123.08019
49.39039,-123.08026
49.39038,-123.08032
49.39038,-123.08037
49.39038,-123.08043
49.39041,-123.08048
49.39044,-123.08051
